Title,Contents,"label(긍정1, 부정0)"
"태광산업 김현수 대표, 칠곡군에 이웃돕기 성금 전달","[칠곡=뉴시스] 박홍식 기자 = ㈜태광산업 김현수(왼쪽) 대표가 7일 경북 칠곡군청을 찾아 백선기 군수에게 '희망 2020 나눔캠페인' 성금 1000만원을 기탁하고 있다. (사진=칠곡군 제공) 2020.01.08

photo@newsis.com

[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",1
"계림금속 정민호 대표, 칠곡군에 이웃돕기 성금 기탁",[칠곡=뉴시스] 박홍식 기자 = ㈜계림금속 정민호(왼쪽) 대표가 7일 경북 칠곡군청을 찾아 백선기 군수에게 '희망 2020 나눔캠페인' 성금 1000만원을 기탁하고 있다. (사진=칠곡군 제공) 2020.01.08,1
"부산진구 개금2동청소년지도협의회, 장학금 기탁","부산진구 개금2동청소년지도협의회(회장 유은숙)는 8일 개금2동 주민센터(동장 박진형)를 방문해 가정 형편이 어려운 학생들을 돕고 싶다며 장학금 140만원을 기탁했다.

유은숙 회장은“이번 장학금은 회원들이 지난 한 해 동안 정성껏 모은 성금으로 마련한 것”이라며“어려운 환경에 처한 청소년들이 학업에 전념할 수 있는 작은 계기가 되었으면 한다”고 말하며 장학금 지원을 연례사업으로 추진할 뜻을 밝혔다.

개금2동에서는 기탁 받은 장학금을 지역의 저소득 청소년 7명에게 20만원씩 지급할 계획이다.",1
남항동 20년째 이어져온 익명의 기부천사,"영도구 남항동에는 매년 연말이 되면 결식우려 아동을 위해 써달라는 짧은 메모가 적힌 흰 봉투에 성금을 넣어 주시는 익명의 천사가 올해도 선행을 해 주위를 훈훈하게 했다.

익명의 기부천사는 지난 2000년 10만원을 시작으로 매년 1만원을 올려 29만원으로 20년째 기부가 이어져 오고 있으며, 남항동 행정복지센터에서는 전달받은 성금을 익명기부자의 요청에 따라 저소득 아동계좌로 전달하였다.

정옥기 남항동장은 “어려운 경제상황에서도 저소득 아동을 위한 사랑과 정을 다시 한 번 확인할 수 있게 해주신 익명의 기부천사에게 깊은 감사의 마음을 전한다.”고 말했다.",1
"거제1동, 충원교회 사랑의 라면 후원받아","
연제구 거제1동(동장 신성민)은 충원교회(담임목사 김성은)로부터 지난 6일 생활이 어려운 주민들을 위한 라면 100박스(250만 원 상당)를 후원받았다.

충원교회는 매년 지역의 어려운 이웃을 위해 성금과 성품을 지원해왔다. 동은 이번 후원품을 홀로어르신, 중장년 1인 가구, 한부모가정 등 100세대에 전달할 예정이다.",1
"수민동 주민자치위원회, 이웃돕기 성금 전달","부산 동래구 수민동 주민자치위원회(위원장 임분홍)는 '희망2020 나눔캠페인'에 동참하기 위해 8일 수민동(동장 유재권)에 성금 100만원을 전달했다.

주민자치위원회 위원들의 뜻을 모아, 주민자치위원회에서 50만원, 위원장이 50만원을 개인 후원하여 성금을 마련했다.

이 성금은 부산사회복지공동모금회를 통해 대학 신입생 자녀가 있는 취약계층과 법으로 보호받지 못하는 복지사각지대 주민 등 10세대에 전달될 예정이다.

유재권 동장은 ""어려운 경기에도 성금을 보내준 주민자치위원회와 임분홍 위원장에게 감사드리며, 소중한 성금을 어려운 이웃들에게 잘 전달하여 나눔 온도를 높이는데 더욱 노력하겠다.""고 밝혔다.",1
"장재갑 ㈜글로벌교육원 대표, 고신대학교 발전기금 5백만 원 전달","장재갑 대표(글로벌교육원)는 지난 8일 고신대학교(총장 안민)에 발전기금 5백만 원을 전달했다. 영어교육 전문기업인 글로벌교육원은 외국어 관련 경력 개발 프로그램 등을 통해 글로벌 인재육성을 위한 교육 사업에 주력하고 있다.

장재갑 대표는 “사람이 경쟁력이 되는 글로벌 환경 시대에 대학과 학생의 가치를 존중하며 우수한 인재육성을 위해 같은 비전을 가지고 나아갈 수 있어 기쁘다”며 기독교대학의 선두주자인 고신대학교와 함께 인재양성에 힘쓰겠다고 말했다.

안민 총장은 “매년 기독인재양성을 위해 후원에 주셔서 감사하다”며 “우리대학이 하나님이 주신 사명을 잘 감당하며 열방을 섬기는 귀한 사역들을 통해 글로벌 리더를 배출하는 기독교대학으로 세워져 갈 수 있도록 더욱 더 힘쓰겠다”고 말했다.",1
"사상구 주례1동, 영양만점 밑반찬 나눔데이 추진","부산 사상구 주례1동 새마을부녀회(회장 조혜옥)는 8일 주례1동 지역사회보장협의체의 후원을 받아 관내 홀로 어르신 및 한부모 가정 등 15세대에 정성담아 만든 '영양만점 밑반찬 나눔데이'를 추진했다.

새마을부녀회 조혜옥 회장은 ""추운 겨울, 정성 가득 담은 반찬과 함께 가족과 즐거운 한 끼의 식사가 되시기를 희망한다""고 전했다.",1
"사상구 학장동 새마을협의회·부녀회, '사랑의 라면' 전달","부산 사상구 학장동 새마을협의회·부녀회(회장 성기욱, 황정희)는 지난달 26일 관내 독거노인 등 취약계층에게 회원들+F30의 마음을 모아 마련한 라면 100박스를 전달했다.

새마을부녀회 황정희 회장은 ""우리 마을의 어려운 이웃을 돕고자 회원들이 자발적으로 마음을 모았다.""며 ""2020년 새해에도 어려운 가정을 위한 나눔활동에 적극 동참하겠다""고 밝혔다.",1
"교직원공제회, 사회복지단체 3곳에 기부금 1억1천만원 전달","▲ 한국교직원공제회는 10일 세이브더칠드런, 전국지역아동센터협의회, 지파운데이션 등 3개 단체에 올해 조성된 '희망 나눔 캠페인 기부금' 1억1천20만원을 전달했다고 밝혔다.

공제회는 임직원 개인별 성취목표를 설정하고 목표 달성 여부에 따라 자율적으로 기부하는 캠페인을 통해 자발적 기부문화 확산은 물론 전사적 기부 캠페인에 회사 차원에서도 매칭 그랜트 방식으로 동참하는 '희망 나눔 캠페인 기부금'을 조성해 2012년부터 매년 사회복지단체에 전달하고 있다.

또한 '더 나은 내일을 꿈꾸게 하는 행복한 교육 동행'을 주제로 건강한 교실 만들기, 미래 세대 자신감 증진, 취약계층 자립 지원 등 다양한 사회공헌 활동도 지속하고 있다.

전달된 기부금은 아동·청소년들의 놀이환경 개선사업, 아동학대 예방 및 피해 아동 지원사업, 여성·청소년 위생용품 지원사업 등 아동·청소년들의 통합 교육 및 사회복지 서비스를 위해 사용될 예정이다.

차성수 이사장은 ""교직원공제회는 희망 나눔 캠페인을 통해 어른들의 관심과 보호가 필요한 어린이들이 아름답게 웃고 뛰노는 환경 조성을 위해 노력하고 있다""며 ""앞으로도 사회 곳곳에 관심을 가져 국민기업으로서 기업의 사회적 책임을 다하겠다""고 말했다. (연합뉴스)",1
"남항동 나나재활의학과의원, 이웃돕기 성금 기탁","
어려운 여건에서도 연말연시 어려운 이웃이 추운 겨울을 따뜻하게 보낼 수 있도록 실시하는 '희망2020 나눔 캠페인'의 지속적인 참여가 이어지고 있다.

영도구 남항동 나나재활의학과의원(원장 권대영)은 지난달 31일 동행정복지센터에 성금 100만원을 기탁했다.

권대영 원장은 ""작은 정성이지만 어려운 이웃에게 조금이나마 도움이 되길 바란다.""고 말했다.

한편, 나나재활의학과의원은 2010년부터 해마다 백미 또는 성금을 기탁해오고 있으며, 현재까지 1,300만원 상당을 지원하며 이웃사랑실천과 지역사회발전에 앞장서고 있다.",1
"라라라 페스티벌 참여업체, 금정구에 저소득층 자녀 교복지원금 전달","금정구(구청장 정미영)에서 지난해 10월 개최한 제4회 라라라 페스티벌의 참여 업체들이 9일 금정구를 방문해, 행사 수익금의 일부를 이웃돕기 성금으로 기탁했다. 이번에 전달된 6,809,800원의 성금은 관내 저소득층 가구의 자녀 22명을 위한 교복 지원금 등으로 쓰일 예정이다.

라라라 페스티벌은 금정구의 커피, 빵 제조업체 및 공방들이 참여하여, 금정만의 고품격 식품문화를 즐길 수 있었던 금정구의 대표적인 축제이다.",1
"교직원공제회, 아동복지단체에 기부금 1억1020만원 전달","한국교직원공제회가 10일 세이브더칠드런 전국지역아동센터협의회 지파운데이션 등 3개 아동복지 단체에 올해 조성된 ‘희망나눔캠페인 기부금’ 1억1020만원을 전달했다.

기부금은 임직원들에게 개인별 성취 목표를 설정하게 하고 달성 여부에 따라 자율적으로 기부하는 ‘희망나눔캠페인’을 진행해 마련했다. 임직원들이 모금한 금액 만큼 교직원공제회 자체 재원으로 마련한 기부금을 보탰다. 교직원공제회는 2012년부터 매년 사회복지단체에 기부금을 전달했다.

차성수 교직원공제회 이사장(왼쪽 두 번째)은 ""희망나눔캠페인을 통해 어른들의 관심과 보호가 필요한 어린이들이 행복하게 웃고 뛰노는 환경을 조성하기 위해 노력하고 있다""고 말했다.",1
"[#나눔동행] ""500원 동전은 돼지밥""…17년째 이웃돕는 '풀빵 아줌마'","영동 중앙시장 앞 노점상 이문희씨…""소녀 가장 때 받은 도움 갚고파""

겨울 장사 뒤 60만원꼴 내놔…돈 보면 욕심 생길까 봐 저금통째 전달

(영동=연합뉴스) 변우열 기자 = ""제가 무슨 대단한 일을 했다고 기자님이 여기까지 찾아오셨어요. 남들이 보면 별것도 아닌데 수선 떤다고 흉봐요""


17년째 이웃돕기 하는 '풀빵 아줌마'(영동=연합뉴스) 변우열 기자 = 충북 영동군 영동읍 중앙시장 입구 노점에서 풀빵을 팔며 동전을 모아 17년째 이웃돕기를 한 이문희(58·영동군 양강면 묵정리) 씨. 2020.1.11


충북 영동군 영동읍 중앙시장 입구 노점에서 풀빵을 팔며 동전을 모아 17년째 이웃돕기를 해온 이문희(58·영동군 양강면 묵정리) 씨는 11일 기자의 인터뷰 요청을 한사코 거부했다.

사전 동의를 얻지 않고 불쑥 노점을 찾아간 기자에게 그는 ""날도 추운데, 몸이 나 녹이고 가라""면서 갓구운 풀빵과 따뜻한 어묵 국물을 내밀었다.

마침 한 손님이 풀빵 5개를 사면서 2천500원을 건네자 지폐 2장을 앞치마 주머니에 넣고, 500원짜리 동전은 점포 한쪽에 있는 그릇에 따로 담았다.

""왜 500원짜리 동전을 모으냐""고 묻자 ""집에 가서 돼지에게 줄 밥""이라며 빙그레 웃었다.

이 말을 시작으로 어렵게 대화가 이어지면서 그의 인생역정과 이웃돕기 사연을 들을 수 있었다.

이씨는 2003년부터 매년 12월 말 영동읍사무소나 양강면사무소에 동전이 가득 찬 돼지저금통을 기부했다.

손바닥만 한 노점에서 2개에 1천원 하는 풀빵을 팔면서 손님이 낸 500원짜리 동전을 매일 모은 것이다.


이웃돕기를 위해 모은 500원짜리 동전(영동=연합뉴스) 변우열 기자 = 충북 영동군 영동읍 중앙시장 입구에서 풀빵 노점을 하는 이문희(58·영동군 양강면 묵정리) 씨가 이웃돕기를 위해 모은 500원짜리 동전. 2020.1.11


저금통을 통째로 전달하는 탓에 본인도 정확한 기부액을 모른다. 대략 60만원 내외의 동전이 담긴 것으로 알려졌다.

그는 ""동전 모으는 재미도 쏠쏠하다. 혹시 돈을 보면 욕심이 생길 수도 있을 것 같아 저금통을 뜯지 않고 통째로 면사무소에 전달한다""라고 말했다.

그러면서 ""지난해는 장사가 시원치 않아 20만원을 별도로 보태 저금통을 전달했다""고 말했다.

그가 기탁한 돈은 저소득층에게 지원된다.

양강면사무소 관계자는 ""이 여사가 10여년 전부터 동전이 든 저금통을 기탁해왔다""며 ""기탁금은 충북사회복지공동모금회를 통해 가정형편이 어려운 지역의 저소득층에게 전달된다""고 말했다.

그가 '아름다운 기부'에 나선 것은 어린 시절 받았던 도움의 손길을 잊지 않았기 때문이다.

""부모님이 일찍 돌아가셔서 남동생을 돌보는 소녀 가장 역할을 했다. 세끼를 모두 먹는 날보다 굶는 날이 더 많았다. 당시 주위에서 준 라면, 봉지 쌀 등으로 끼니를 때우기도 했다. 그때 부자가 되면 나보다 어려운 사람을 돕는 것으로 보은(報恩)하겠다는 결심했다""고 회상했다.


환하게 웃는 기부 천사 '풀빵 아줌마'(영동=연합뉴스) 변우열 기자 = 충북 영동군 영동읍 중앙시장 입구 노점에서 풀빵을 팔며 동전을 모아 17년째 이웃돕기를 한 이문희(58·영동군 양강면 묵정리) 씨. 2020.1.11


서울이 고향인 그는 친구를 만나러 영동에 왔다가 농사를 짓는 남편과 인연을 맺어 결혼했다. 그러나 생활은 여전히 팍팍했다.

1남 2녀 자녀의 학비를 마련하기 위해 1999년부터 농사일이 없는 10월부터 이듬해 5월 초까지 풀빵 장사를 시작했다. 몇 년 전부터는 2월 말까지만 장사를 하고 있다.

이씨는 ""아이들을 가르치며 먹고 살기가 힘들었다. 풀빵 장사를 시작하면서 처음으로 주머니에 넣을 돈이 생겨 어릴 때 결심했던 이웃돕기를 하기로 했다""고 당시 상황을 설명했다.

몇 년 동안은 누구를 어떤 방법으로 도와야 할지 몰라 마트에서 직접 쌀과 라면을 구입해 혼자 사는 노인이나 조손 가정 등에 전달했다.

2003년부터는 동전을 모아 기탁했다.

""제 형편으로는 목돈을 마련해 누굴 돕는 것이 힘들잖아요. 그래서 기준을 정했어요. 장사하면서 손님이 500원짜리 동전을 내면 무조건 돼지저금통에 넣기로 했어요""

그는 이렇게 동전을 모은 돼지저금통을 익명으로 영동읍 사무소에 전달했다. 3∼4년이 지나면서 그의 존재를 알게 된 읍사무소의 직원이 한 방송국에 이런 사실을 제보해 이씨의 선행이 세상에 알려졌다.

그의 따뜻한 마음이 큰 울림을 주면서 2008년에는 선행 시민으로 추천돼 서울 보신각에서 제야의 종을 타종하는 영예를 안기도 했다.


기부 천사 '풀빵 아줌마'가 만든 풀빵(영동=연합뉴스) 변우열 기자 = 충북 영동군 영동읍 중앙시장 입구 노점에서 풀빵을 팔며 동전을 모아 17년째 이웃돕기를 한 이문희(58·영동군 양강면 묵정리) 씨가 만든 풀빵. 2020.1.11


온종일 서서 풀빵을 만들어 팔고, 집으로 돌아가면 다리가 부을 정도로 힘들지만, 그는 눈이 오든 비가 오든 장사를 쉬지 않는다.

이씨가 이렇게 풀빵 장사를 거르지 않는 이유 역시 어려운 처지의 손님들 때문이다.

""가끔 2천∼3천원어치의 풀빵으로 한 끼를 때우러 오는 손님들이 있다""며 풀빵 장사는 이 손님들과의 약속이라고 생각해 궂은날에도 장사한다.

자식들이 모두 성장해 직장생활을 하면서 가정 형편도 좋아졌지만, 여전히 풀빵 장사를 포기할 수 없는 것도 이런 이유다.

이야기 중에 소주가 담긴 봉투를 들고 온 한 노인이 어묵을 주문하자 ""몇 명이 같이 드실 거냐""고 물은 뒤 술잔으로 사용할 일회용 컵까지 챙겨주며 ""국물이 뜨거우니 조심해서 드세요""라는 살뜰한 말도 잊지 않았다.

그는 ""20년 넘게 장사를 하다 보니 척 보면 손님이 뭘 원하는지 알게 됐다. 저 어르신은 친구들과 소주 한잔하러 가시는 길""이라고 살짝 귀띔했다.

언제까지 풀빵 장사를 할 것이냐는 질문에 ""살아오면서 돈이 있던 날보다 없었던 날이 더 많았지만, 희망을 잃은 적은 없다. 힘들다는 얘기보다는 희망을 주는 얘기로 이웃의 기를 살려주고 싶다""며 즉답을 피한 채 환하게 웃었다.",1
한 푼 두 푼의 기적…“어려운 이웃 위해 써 달라”,"
[앵커]

명절 때가 되면, 얼굴 없는 천사의 기부 소식이 반갑게 들려오죠.

넉넉지 않은 형편에 얼굴도, 이름도 알리지 않고 사랑을 실천하는 소액 기부자들도 잇따라 울림을 주고 있습니다.

강인희 기자입니다.

[리포트]

[""누구신지 정말로 감사하고.""]

홀로 사는 황 할머니가 밥 한 공기의 사랑을 느낄 수 있는 건 익명의 기부자 덕분입니다.

이 기부자는 4년째 마트를 통해 마을 읍사무소에 쌀 100만 원어치를 보내오고 있습니다.

[황옥윤/제주시 애월읍 : ""혼자 있는 사람 생각해 주시는 것만으로도 고맙고요. 너무 감사해요.""]

60대 얼굴 없는 천사도 다녀갔습니다.

가로수 정비 일을 해 받은 생애 첫 월급이라며 200만 원이든 봉투만 건네고 사라진 겁니다.

[임기숙/애월읍사무소 맞춤형복지팀장 : ""본인도 정말 어렵게 산다고 하더라고요. 인적사항이라도 물어보고 공동모금회로 기부하려고 했는데 이분이 모든 걸 다 사양했습니다.""]

2ℓ짜리 페트병을 들고 한 아파트 관리사무소에 들어 왔다 홀연히 나가는 한 남성.

이 남성이 두고 간 페트병에는 10만 원 상당의 동전이 가득했고 ""작지만 좋은 데 써 달라""는 메모가 전부였습니다.

[김영균/아파트 관리사무소장 : ""임대 아파트이고 본인들도 넉넉하지 않을 것 같은데 우리 사회가 아직도 따뜻하고 좋은 모습이 많구나 하는...""]

한 여성은 200만 원 상당의 동전이 담긴 돼지 저금통을 KBS제주방송총국을 통해 사회복지 공동모금회에 익명 기부하기도 했습니다.

자신보다 더 어려운 이웃을 위해 써달라는 얼굴 없는 천사들.

우리 사회에 따스한 울림을 전하고 있습니다.

KBS 뉴스 강인희입니다.",1
부일 CEO아카데미 12기 원우회 복지원 봉사,"제12기 부산일보 CEO아카데미 원우회(회장 허정재·㈜오엠텍 대표이사)는 지난 11일 부산 금정구 노포동 남광사회복지회 소속 남광아동복지원에서 봉사활동을 펼쳤다.

이날 행사를 위해 12기 원우들은 지난해 5월 제주도에서 열린 워크숍에서 모은 후원금과 최근 모금운동을 통해 조성한 기금 등 총 1250만 원을 마련했다.

12기 원우회 회원과 부산일보 임직원들은 이 기금으로 복지원의 TV와 옷장, 소파, 신발장 등 일부 가전 제품과 가구를 새 것으로 교체해 주는 봉사활동을 벌였다. 또 50여 명의 아동 및 청소년 원생들에게 용돈과 생필품을 일일이 나눠주고 격려했다.

허정재 원우회장은 “오늘 봉사활동은 우리 12기가 부산일보 CEO아카데미를 졸업하기 전에 뜻깊은 일을 해보자는 취지로 기획했다”며 “봉사활동을 위해 금품을 지원해 준 동기들이 매우 고맙고, 복지원 원생들이 쾌적한 환경에서 즐겁게 지내길 바란다”고 말했다.

남광아동복지원 이순학 원장은“부산일보와 CEO아카데미 원우들이 주신 온정으로 아동과 청소년들이 개선된 환경에서 생활할 수 있게 되어 기쁘다”고 밝혔다.

한편 제12기 부산일보 CEO아카데미는 오는 2월 11일 졸업식을 가질 예정이다.",1
"연산1동, 새마을부녀회 설맞이 이웃돕기 떡국 떡 기탁",연제구 연산1동(동장 박순미)은 새마을부녀회(회장 김복순)로부터 지난 15일 어려운 이웃이 따뜻한 설을 보내도록 떡국 떡 50팩(50만 원 상당)을 기탁받아 경로당 및 저소득 가정 50세대에 전달했다.,1
"거제1동, 새마을문고 친환경 천연비누 만들기 특강","연제구 거제1동(동장 신성민)은 새마을문고(회장 이순희) 주관으로 지난 15일 홀로 어르신, 경로당 어르신, 수급자 등에게 나눠줄 친환경 천연비누 만들기 특강 행사를 개최해 400개의 친환경 천연비누를 만들었다.

이순희 회장은 ""생활 속 매일 사용하는 비누를 환경과 피부에 좋은 제품으로 직접 만들어 보고, 제작된 비누를 소외되기 쉬운 어르신과 수급자에게 전달해 작게나마 따뜻한 사랑을 전할 수 있어 기쁘다""며 ""앞으로도 회원들의 마음을 담아 보다 다양한 나눔행사로 소외된 이웃이 없는 행복한 동네를 만들기 위해 노력하겠다""고 말했다.",1
"거제4동, 거성교회 설 맞이 이웃돕기 쌀 기탁받아",연제구 거제4동(동장 김윤신)은 거성교회(담임목사 연영돈)로부터 지난 15일 쌀 10kg 25포(62만5천 원 상당)를 기탁받아 저소득 가정에게 전달할 예정이다.,1
"연산2동, 복지회 설맞이 사랑의 상품권 전달받아","연제구 연산2동(동장 허순도)은 복지회(회장 조용업)로부터 지난 15일 설을 맞아 홀로 어르신, 한부모 가정 등 어려운 주민들이 따뜻한 명절을 보내도록 사랑의 상품권 250만 원을 전달받아 어려운 이웃에 전달할 예정이다.

복지회는 2001년부터 주민들이 매월 회비를 모아 설과 추석 명절 지원금을 지원하는 등 법정 지원을 받지 못하는 복지사각지대 취약계층을 돌보는 울타리로 지역 내에서 훈훈한 미담이 되고 있다.",1
"연산5동, 여관 저소득 장기투숙객 실태조사 실시","연제구 연산5동(동장 손명림)은 지난 15일, 1인 가구 밀집 여관인 부원장 등 4개소를 방문해 장기투숙자 현황과 생활실태 조사를 실시했다.

이번 실태조사는 찾아가는 복지사업의 일환으로 이날부터 2월 10일까지 연산5동 맞춤형 복지팀, 복지통장, 지역사회보장협의체가 진행한다.

실태조사 결과를 바탕으로 취약계층에는 각종 생필품을 지원한다. 또 우울감 등 복합적인 욕구를 보이는 1인 장기투숙자에게는 △사례관리 대상자 선정 △동 복지 특화사업인 식사 지원(다함께 찬찬찬, 따뜻한 밥상) △의료·건강지원(재능기부 슈바이처) △심리치료(똑똑! 심리상담방, 연제구정신건강보건센터 연계) 등 맞춤형 복지서비스를 연계해 지속적으로 관리할 예정이다.

여관 관리인에게는 투숙객들에 대한 안부확인 및 보호조치, 고독사 예방사업에 대한 안내, 복지사각지대 발굴에 대한 적극적이고 유기적인 협조를 당부했다.

손명림 동장은 ""중·장년 1인 가구가 많은 연산5동의 특성에 맞는 복지사각지대 발굴 및 찾아가는 보건·복지사업을 적극 펼쳐 건강하고 행복한 연산5동 만들기를 위해 최선을 다할 것""이라고 말했다.",1
"연산6동, 홀로 어르신 이·미용 서비스 제공","
연제구 연산6동(동장 박성희)은 재능기부를 통한 이웃사랑과 나눔을 실천하기 위해 지난 14일 행정복지센터 3층에서 홀로 어르신 9명을 대상으로 이·미용 서비스를 제공하는 '오늘은 멋쟁이가 되는 날' 사업을 실시했다.

이 사업은 이·미용 자격증이 있는 주민의 재능기부로 2018년 4월부터 매월 셋째 주 화요일 오후 4시 행정복지센터 3층 회의실에서 지속적으로 운영하고 있다.",1
"연제구 치매안심센터, 찾아가는 치매선별검사 실시","연제구 치매안심센터는 치매 걱정 없는 건강한 연제구 실현을 위해 지역 내 경로당, 노인복지관 등 유관기관 이용 어르신을 대상으로 찾아가는 치매선별검사를 실시한다.

센터의 전문 인력이 직접 복지관 등을 방문해 1단계 치매선별검사(MMSE-DS)를 실시하고, 치매예방 체조와 치매 바로알기 등 치매관련 정보를 제공한다.

치매선별검사를 통해 인지저하로 확인된 어르신에게는 2단계 진단검사(신경인지 검사 및 전문의 상담)를 거쳐 치매확진을 위해 3단계 협약병원에서의 감별검사(뇌 CT, 혈액검사)가 이루어진다.

검사를 받은 한 어르신은 ""평소 걷는 것이 힘들어 멀리 나가는 것도 힘들고 치매검사도 몰랐었는데, 이렇게 집근처 경로당까지 찾아와서 검사를 해주니 감사하다""고 말했다.

이밖에도 만 60세 이상 연제구 주민이면 누구나 신분증을 가지고 연제구 치매안심센터에 방문하면 1년에 1회 치매선별검사를 받을 수 있다.

한편 연제구 치매안심센터는 치매조기검진 뿐만 아니라 치매예방교실 및 인지강화교실, 치매환자를 위한 조호물품 지원, 치매치료관리비 지원, 배회가능 어르신을 위한 인식표 발급 등을 지원한다. 기타 자세한 사항은 연제구 치매안심센터로 문의하면 된다.",1
"새마을지도자 남천2동 협의회, 설 명절 이웃돕기 성품(전기요) 지원","수영구 새마을지도자 남천2동 협의회(회장 박정인)는 다가오는 설을 맞아 지난 15일 남천2동 행정복지센터(동장 김상복)에 전기요 15채(환가액 1,050천원)를 기탁했다.

이날 기탁된 전기요는 기초생활수급자 등 지역 내 소외계층에게 전달될 예정이다. 새마을지도자 남천2동 협의회는 이웃돕기 성품 지원 외에도 LED전등 및 현관 방충망 교체 사업 등 어려운 이웃의 주거환경 개선을 위한 사업을 지속적으로 추진하여 나눔 문화 확산에 기여하고 있다.

박정인 회장은 ""전기요로 어려운 이웃들이 조금이나마 따뜻한 설을 맞을 수 있었으면 좋겠다.""며 ""앞으로도 소외계층에게 더 많은 사랑이 전해지도록 노력 하겠다""라고 밝혔다.

김상복 동장은 ""행복한 마을 만들기에 앞장서 주시는 새마을지도자 남천2동 협의회에 감사의 인사를 전하며, 모두가 마음 따뜻해지는 온정 가득한 남천2동을 만들겠다.""라고 말했다.",1
"사자후태권도, 해운대구 반여2동 행정복지센터에 이웃돕기 성품 기탁","
해운대구 좌동에 소재한 사자후태권도(원장 하태영)는 17일 원생들의 고사리 손으로 모은 성품을 반여2동 행정복지센터(동장 전정희)에 기탁했다.

하태영 사자후태권도 원장은 ""원생들이 작년 12월부터 모은 라면 250개, 장난감, 책, 기타 물품들을 어려운 이웃들에게 전달해달라""며 ""아이들의 따뜻한 마음이 전해져 이웃들이 따뜻한 겨울을 보냈으면 좋겠다""고 말했다.

동 행정복지센터는 기탁 받은 성품을 관내 저소득 12가구에 전달할 예정이다.",1
"영도로타리클럽, 이웃돕기 성금품 전달식","영도로타리클럽(회장 이준철)은 16일 영도구청에서 설맞이 이웃사랑 나눔을 위한 성금품(성금 2,200천원, 설선물세트 22세트) 전달식을 가졌다.

이날 영도로타리클럽은 관내 저소득 주민 22세대에 성금품을 전달하고 따뜻한 점심 한끼(구청 구내식당)를 대접하며, 어려운 이웃과 따뜻한 정을 나누는 시간을 가졌다.",1
임마누엘교회 이웃돕기 성품 백미 10kg 100포 기탁,"임마누엘교회(당회장 류광수)는 17일 영도구에 백미 10kg 100포를 기탁하였으며, 기탁된 성품은 관내 지역아동센터 등 시설 10개소에 전달했다.

임마누엘교회는 이웃돕기 성품지원과 더불어 다양한 사회봉사활동에 적극 참여하며, 따뜻한 이웃사랑을 실천해오고 있다.",1
"사조동아원(주)부산공장, 동구에 설맞이 사랑의 성품 기탁","사조동아원(주)부산공장(대표 이인우, 노동환)은 지난 17일 부산 동구(구청장 최형욱)에 사랑의 성품 밀가루 18kg ,100박스 (100만원 상당)를 전달했다.

밀가루는 관내 동구장애인협회, 지역아동센터 및 그룹홈에 전달 할 예정이다.

사조동아원(주)부산공장은 매년 명절 동구 저소득주민 및 사회복지시설을 위하여 지속적인 성품 기탁을 하고 있다.",1
"코레일유통(주) 부산경남본부, 동구에 사랑의 성금 기탁","코레일유통(주) 부산경남본부(대표 박종빈)은 지난 17일 부산 동구(구청장 최형욱)에 사랑의 성금 200만원을 기탁했다.

성금은 동구 희망드림펀드로 기탁돼 관내 저소득 취약계층(세대당 20만원 10세대)에게 전달될 예정이다.",1
"서구 동대신2동, 함께하는나눔회 설날 떡국 전달",서구 동대신2동 함께하는나눔회(회장 주봉현)는 지난 17일 홀로어르신 40세대에 설날을 맞아 떡국과 쇠고기를 전달하여 어르신들이 따뜻한 명절을 보내도록 도왔다.,1
"부민119안전센터 의용소방대, 동대신2동에 설명절 성품 전달",중부소방서 부민119안전센터 의용소방대(대장 이남희)는 지난 17일 동대신2동 초현경로당을 방문하여 설명절 성품을 전달하며 따뜻한 이웃사랑을 실천했다.,1
"동대신2동, 경로당 청결한 소독 서비스 지원",두성씨티 CT(대표 김병찬)와 동대신2동 새마을지도자협의회(회장 윤종성)는 지난 17일 관내 서부경로당을 비롯하여 6개 경로당에 위생 소독을 실시하여 어르신들이 건강한 설 연휴를 보내도록 했다.,1
"서구 중앙새마을금고, 아미동에 설맞이 사랑의 백미 지원",부산 서구중앙새마을금고(이사장 노기식)은 지난 17일 설명절을 맞아 아미동 취약계층을 위해 백미 10kg 50포를 지원하여 따뜻하고 훈훈한 이웃사랑을 실천했다.,1
"서구 동대신3동 작은행복나눔회, 설 명절 성품 전달",부산 서구 동대신3동 작은행복나눔회(위원장 박대호)는 설 명절을 맞이하여 고독사가 우려되는 홀로어르신 등 저소득층에 백미 50포와 라면 50박스를 전달하여 훈훈한 이웃사랑을 실천했다.,1
